task,train_size,lr,strat,stop_ep,gap,max_jump,roughness,room_after_decide,_cid
california,300,0.001,smart_meta,76,0.06161619339033608,0.0,0.00038047059224325096,0.4490227827021971,126
california,300,0.001,param,32,0.2136288808182485,0.0,0.00038047059224325096,0.4490227827021971,126
california,800,0.0003,early,10,0.0,0.16928166512684462,0.08497302336193126,0.0,127
california,800,0.0003,smart_trend,11,0.0,0.16928166512684462,0.08497302336193126,0.0,127
california,800,0.0003,smart_meta,11,0.0,0.16928166512684462,0.08497302336193126,0.0,127
california,800,0.0003,param,11,0.0,0.16928166512684462,0.08497302336193126,0.0,127
california,300,0.001,early,14,0.0,0.058436843888884704,0.02369430486234136,0.0,128
california,300,0.001,smart_trend,13,0.0,0.058436843888884704,0.02369430486234136,0.0,128
california,300,0.001,smart_meta,13,0.0,0.058436843888884704,0.02369430486234136,0.0,128
california,300,0.001,param,13,0.0,0.058436843888884704,0.02369430486234136,0.0,128
california,300,0.0003,early,76,0.008132059824415894,0.0011916358811001615,0.0005223212627714931,0.34369224445783786,129
california,300,0.0003,smart_trend,41,0.036665284490072114,0.0011916358811001615,0.0005223212627714931,0.34369224445783786,129
california,300,0.0003,smart_meta,52,0.02310436863126386,0.0011916358811001615,0.0005223212627714931,0.34369224445783786,129
california,300,0.0003,param,50,0.02386284995281529,0.0011916358811001615,0.0005223212627714931,0.34369224445783786,129
california,6000,0.0003,early,110,0.0025853136587644654,0.0009227884867156755,0.0016656257236400498,0.21957247146356823,130
california,6000,0.0003,smart_trend,57,0.03745975006434277,0.0009227884867156755,0.0016656257236400498,0.21957247146356823,130
california,6000,0.0003,smart_meta,55,0.04208117666123323,0.0009227884867156755,0.0016656257236400498,0.21957247146356823,130
california,6000,0.0003,param,20,0.15318930099993322,0.0009227884867156755,0.0016656257236400498,0.21957247146356823,130
california,800,0.001,early,8,0.0,0.4348858568010425,0.22261552058460204,0.0,131
california,800,0.001,smart_trend,11,0.0,0.4348858568010425,0.22261552058460204,0.0,131
california,800,0.001,smart_meta,11,0.0,0.4348858568010425,0.22261552058460204,0.0,131
california,800,0.001,param,11,0.0,0.4348858568010425,0.22261552058460204,0.0,131
california,300,0.001,early,48,0.0,0.061392704969397194,0.0018378549950492657,0.28771350991268607,132
california,300,0.001,smart_trend,41,0.0012456270792224888,0.061392704969397194,0.0018378549950492657,0.28771350991268607,132
california,300,0.001,smart_meta,43,0.0,0.061392704969397194,0.0018378549950492657,0.28771350991268607,132
california,300,0.001,param,52,0.0,0.061392704969397194,0.0018378549950492657,0.28771350991268607,132
california,6000,0.003,early,20,0.03567516943578608,0.046193198513282296,0.027407932703858093,0.15191274405561994,133
california,6000,0.003,smart_trend,17,0.03567516943578608,0.046193198513282296,0.027407932703858093,0.15191274405561994,133
california,6000,0.003,smart_meta,15,0.03567516943578608,0.046193198513282296,0.027407932703858093,0.15191274405561994,133
california,6000,0.003,param,11,0.0492882505457215,0.046193198513282296,0.027407932703858093,0.15191274405561994,133
california,300,0.001,early,19,0.0,0.0505965532061724,0.014811515069055424,0.018360979674463818,134
california,300,0.001,smart_trend,16,0.0,0.0505965532061724,0.014811515069055424,0.018360979674463818,134
california,300,0.001,smart_meta,17,0.0,0.0505965532061724,0.014811515069055424,0.018360979674463818,134
california,300,0.001,param,18,0.0,0.0505965532061724,0.014811515069055424,0.018360979674463818,134
california,800,0.001,early,11,0.14136239717082744,0.2091263935207064,0.08151165008424756,0.37034558793775085,135
california,800,0.001,smart_trend,11,0.14136239717082744,0.2091263935207064,0.08151165008424756,0.37034558793775085,135
california,800,0.001,smart_meta,11,0.14136239717082744,0.2091263935207064,0.08151165008424756,0.37034558793775085,135
california,800,0.001,param,11,0.14136239717082744,0.2091263935207064,0.08151165008424756,0.37034558793775085,135
california,800,0.0005,early,11,0.0,0.4163804628044532,0.2229562518462239,0.0,136
california,800,0.0005,smart_trend,11,0.0,0.4163804628044532,0.2229562518462239,0.0,136
california,800,0.0005,smart_meta,11,0.0,0.4163804628044532,0.2229562518462239,0.0,136
california,800,0.0005,param,11,0.0,0.4163804628044532,0.2229562518462239,0.0,136
california,6000,0.005,early,26,0.014812595918289428,0.10461874717000264,0.034338182649786636,0.09345526738043264,137
california,6000,0.005,smart_trend,16,0.02144280171961832,0.10461874717000264,0.034338182649786636,0.09345526738043264,137
california,6000,0.005,smart_meta,15,0.02474920643998968,0.10461874717000264,0.034338182649786636,0.09345526738043264,137
california,6000,0.005,param,11,0.031440609301571776,0.10461874717000264,0.034338182649786636,0.09345526738043264,137
california,300,0.001,early,8,0.0,0.3540949321467035,0.19726489735614083,0.0,138
california,300,0.001,smart_trend,11,0.0,0.3540949321467035,0.19726489735614083,0.0,138
california,300,0.001,smart_meta,11,0.0,0.3540949321467035,0.19726489735614083,0.0,138
california,300,0.001,param,11,0.0,0.3540949321467035,0.19726489735614083,0.0,138
california,300,0.005,early,8,0.0,2.4786686168241987,1.0041795579903001,0.0,139
california,300,0.005,smart_trend,11,0.0,2.4786686168241987,1.0041795579903001,0.0,139
california,300,0.005,smart_meta,11,0.0,2.4786686168241987,1.0041795579903001,0.0,139
california,300,0.005,param,11,0.0,2.4786686168241987,1.0041795579903001,0.0,139
california,800,0.0003,early,36,0.0,0.0683129469744963,0.012445475256393373,0.16415974127102045,140
california,800,0.0003,smart_trend,32,0.0,0.0683129469744963,0.012445475256393373,0.16415974127102045,140
california,800,0.0003,smart_meta,33,0.0,0.0683129469744963,0.012445475256393373,0.16415974127102045,140
california,800,0.0003,param,22,0.03398357592915624,0.0683129469744963,0.012445475256393373,0.16415974127102045,140
california,800,0.001,early,49,0.05749206439989696,0.05147541433111169,0.012949538561867337,0.2616729652269236,141
california,800,0.001,smart_trend,13,0.1383606432363903,0.05147541433111169,0.012949538561867337,0.2616729652269236,141
california,800,0.001,smart_meta,11,0.1383606432363903,0.05147541433111169,0.012949538561867337,0.2616729652269236,141
california,800,0.001,param,11,0.1383606432363903,0.05147541433111169,0.012949538561867337,0.2616729652269236,141
california,800,0.0003,early,7,0.22260966856358488,0.2400114458356284,0.07502138556543139,0.7920226794238918,142
california,800,0.0003,smart_trend,11,0.22260966856358488,0.2400114458356284,0.07502138556543139,0.7920226794238918,142
california,800,0.0003,smart_meta,11,0.22260966856358488,0.2400114458356284,0.07502138556543139,0.7920226794238918,142
california,800,0.0003,param,11,0.22260966856358488,0.2400114458356284,0.07502138556543139,0.7920226794238918,142
california,300,0.0005,early,12,0.0,0.5932214924110859,0.13210318063273185,0.0,143
california,300,0.0005,smart_trend,11,0.0,0.5932214924110859,0.13210318063273185,0.0,143
california,300,0.0005,smart_meta,11,0.0,0.5932214924110859,0.13210318063273185,0.0,143
california,300,0.0005,param,11,0.0,0.5932214924110859,0.13210318063273185,0.0,143
california,800,0.003,early,6,0.24426532547875734,0.6768678136713047,0.1894238323421258,2.003171805073647,144
california,800,0.003,smart_trend,11,0.24426532547875734,0.6768678136713047,0.1894238323421258,2.003171805073647,144
california,800,0.003,smart_meta,15,0.24426532547875734,0.6768678136713047,0.1894238323421258,2.003171805073647,144
california,800,0.003,param,11,0.24426532547875734,0.6768678136713047,0.1894238323421258,2.003171805073647,144
california,800,0.0005,early,15,0.0,0.2383933231095119,0.07436790536765477,0.0,145
california,800,0.0005,smart_trend,12,0.0,0.2383933231095119,0.07436790536765477,0.0,145
california,800,0.0005,smart_meta,12,0.0,0.2383933231095119,0.07436790536765477,0.0,145
california,800,0.0005,param,12,0.0,0.2383933231095119,0.07436790536765477,0.0,145
california,2000,0.0005,early,6,0.0,0.8819928691424916,0.417071949652824,0.9071237060864841,146
california,2000,0.0005,smart_trend,11,0.0,0.8819928691424916,0.417071949652824,0.9071237060864841,146
california,2000,0.0005,smart_meta,11,0.0,0.8819928691424916,0.417071949652824,0.9071237060864841,146
california,2000,0.0005,param,11,0.0,0.8819928691424916,0.417071949652824,0.9071237060864841,146
california,6000,0.001,early,29,0.024354952481721925,0.011709731764912745,0.005336615355951079,0.10292814929722532,147
california,6000,0.001,smart_trend,22,0.029500033362883205,0.011709731764912745,0.005336615355951079,0.10292814929722532,147
california,6000,0.001,smart_meta,22,0.029500033362883205,0.011709731764912745,0.005336615355951079,0.10292814929722532,147
california,6000,0.001,param,12,0.06644961728006704,0.011709731764912745,0.005336615355951079,0.10292814929722532,147
california,2000,0.005,early,7,0.15173520356124948,0.3867735224936455,0.13505969171833523,0.4891689015658582,148
california,2000,0.005,smart_trend,26,0.012967604640300445,0.3867735224936455,0.13505969171833523,0.4891689015658582,148
california,2000,0.005,smart_meta,11,0.15173520356124948,0.3867735224936455,0.13505969171833523,0.4891689015658582,148
california,2000,0.005,param,11,0.15173520356124948,0.3867735224936455,0.13505969171833523,0.4891689015658582,148
california,6000,0.0003,early,124,0.0033450103424936817,0.0035017362341079883,0.0013564698249849746,0.2094353747085131,149
california,6000,0.0003,smart_trend,38,0.05467504551650504,0.0035017362341079883,0.0013564698249849746,0.2094353747085131,149
california,6000,0.0003,smart_meta,49,0.04038067049863203,0.0035017362341079883,0.0013564698249849746,0.2094353747085131,149
california,6000,0.0003,param,15,0.14923193876481067,0.0035017362341079883,0.0013564698249849746,0.2094353747085131,149
california,300,0.0003,early,140,0.0,0.0008893713140616932,0.000800990284547297,0.4324720579144585,150
california,300,0.0003,smart_trend,33,0.14657958954121264,0.0008893713140616932,0.000800990284547297,0.4324720579144585,150
california,300,0.0003,smart_meta,50,0.11561163697370047,0.0008893713140616932,0.000800990284547297,0.4324720579144585,150
california,300,0.0003,param,48,0.11725857187794897,0.0008893713140616932,0.000800990284547297,0.4324720579144585,150
california,800,0.0003,early,11,0.19589686579541876,0.03337563825030132,0.012995661182879708,0.2615229029457882,151
california,800,0.0003,smart_trend,11,0.19589686579541876,0.03337563825030132,0.012995661182879708,0.2615229029457882,151
california,800,0.0003,smart_meta,11,0.19589686579541876,0.03337563825030132,0.012995661182879708,0.2615229029457882,151
california,800,0.0003,param,11,0.19589686579541876,0.03337563825030132,0.012995661182879708,0.2615229029457882,151
california,800,0.001,early,23,0.0,0.025455745893310566,0.008396017574888007,0.14083974479155814,152
california,800,0.001,smart_trend,21,0.0,0.025455745893310566,0.008396017574888007,0.14083974479155814,152
california,800,0.001,smart_meta,21,0.0,0.025455745893310566,0.008396017574888007,0.14083974479155814,152
california,800,0.001,param,25,0.0,0.025455745893310566,0.008396017574888007,0.14083974479155814,152
california,2000,0.005,early,24,0.0251409820126397,0.15917217466022482,0.039001796022627024,0.1315112343374205,153
california,2000,0.005,smart_trend,11,0.03841793207316946,0.15917217466022482,0.039001796022627024,0.1315112343374205,153
california,2000,0.005,smart_meta,12,0.03841793207316946,0.15917217466022482,0.039001796022627024,0.1315112343374205,153
california,2000,0.005,param,11,0.03841793207316946,0.15917217466022482,0.039001796022627024,0.1315112343374205,153
california,2000,0.0003,early,12,0.0,0.05524407153935096,0.02635489649774514,0.0,154
california,2000,0.0003,smart_trend,11,0.0,0.05524407153935096,0.02635489649774514,0.0,154
california,2000,0.0003,smart_meta,11,0.0,0.05524407153935096,0.02635489649774514,0.0,154
california,2000,0.0003,param,11,0.0,0.05524407153935096,0.02635489649774514,0.0,154
california,6000,0.0005,early,61,0.008191112127884592,0.04154980012650722,0.017001749975741116,0.14521364928972336,155
california,6000,0.0005,smart_trend,20,0.038608815426997234,0.04154980012650722,0.017001749975741116,0.14521364928972336,155
california,6000,0.0005,smart_meta,18,0.04404408190111231,0.04154980012650722,0.017001749975741116,0.14521364928972336,155
california,6000,0.0005,param,11,0.06358589036003304,0.04154980012650722,0.017001749975741116,0.14521364928972336,155
california,6000,0.0005,early,34,0.002015308797315707,0.09686138150815149,0.04298421684155395,0.04367112339543966,156
california,6000,0.0005,smart_trend,14,0.017195611351006224,0.09686138150815149,0.04298421684155395,0.04367112339543966,156
california,6000,0.0005,smart_meta,13,0.017195611351006224,0.09686138150815149,0.04298421684155395,0.04367112339543966,156
california,6000,0.0005,param,11,0.017195611351006224,0.09686138150815149,0.04298421684155395,0.04367112339543966,156
california,6000,0.001,early,50,0.008703184725518787,0.1027712135914477,0.020369020157969757,0.13201745612794008,157
california,6000,0.001,smart_trend,20,0.03417100384149774,0.1027712135914477,0.020369020157969757,0.13201745612794008,157
california,6000,0.001,smart_meta,16,0.04439215209661895,0.1027712135914477,0.020369020157969757,0.13201745612794008,157
california,6000,0.001,param,11,0.05252454554986796,0.1027712135914477,0.020369020157969757,0.13201745612794008,157
california,800,0.001,early,20,0.0,0.13122823192898458,0.027679543879907252,0.05328128053277292,158
california,800,0.001,smart_trend,18,0.0,0.13122823192898458,0.027679543879907252,0.05328128053277292,158
california,800,0.001,smart_meta,18,0.0,0.13122823192898458,0.027679543879907252,0.05328128053277292,158
california,800,0.001,param,20,0.0,0.13122823192898458,0.027679543879907252,0.05328128053277292,158
california,6000,0.001,early,56,0.007895898271802704,0.010414145111118878,0.004352243087030734,0.11409127315286532,159
california,6000,0.001,smart_trend,30,0.02793359832994935,0.010414145111118878,0.004352243087030734,0.11409127315286532,159
california,6000,0.001,smart_meta,30,0.02793359832994935,0.010414145111118878,0.004352243087030734,0.11409127315286532,159
california,6000,0.001,param,11,0.07886575728978995,0.010414145111118878,0.004352243087030734,0.11409127315286532,159
california,2000,0.003,early,25,0.016246651796352873,0.12028395315761187,0.041946027408966344,0.07621500690451999,160
california,2000,0.003,smart_trend,15,0.030771707321723074,0.12028395315761187,0.041946027408966344,0.07621500690451999,160
california,2000,0.003,smart_meta,18,0.023034830850181542,0.12028395315761187,0.041946027408966344,0.07621500690451999,160
california,2000,0.003,param,11,0.03894099059166689,0.12028395315761187,0.041946027408966344,0.07621500690451999,160
california,2000,0.0003,early,9,0.15486035250269292,0.0831926593447424,0.031468115405902074,0.48423277907508944,161
california,2000,0.0003,smart_trend,11,0.15486035250269292,0.0831926593447424,0.031468115405902074,0.48423277907508944,161
california,2000,0.0003,smart_meta,11,0.15486035250269292,0.0831926593447424,0.031468115405902074,0.48423277907508944,161
california,2000,0.0003,param,11,0.15486035250269292,0.0831926593447424,0.031468115405902074,0.48423277907508944,161
california,800,0.0003,early,22,0.0,0.045256851419793076,0.02351906487021087,0.07797831057696802,162
california,800,0.0003,smart_trend,19,0.0,0.045256851419793076,0.02351906487021087,0.07797831057696802,162
california,800,0.0003,smart_meta,19,0.0,0.045256851419793076,0.02351906487021087,0.07797831057696802,162
california,800,0.0003,param,23,0.0,0.045256851419793076,0.02351906487021087,0.07797831057696802,162
california,2000,0.005,early,26,0.01864699209776277,0.08776323843073952,0.03452123408580541,0.11909807232447206,163
california,2000,0.005,smart_trend,19,0.021644623333047397,0.08776323843073952,0.03452123408580541,0.11909807232447206,163
california,2000,0.005,smart_meta,19,0.021644623333047397,0.08776323843073952,0.03452123408580541,0.11909807232447206,163
california,2000,0.005,param,18,0.025534854680812513,0.08776323843073952,0.03452123408580541,0.11909807232447206,163
california,6000,0.005,early,28,0.005084741723621944,0.25473852165858735,0.04257258053813366,0.09246824060740044,164
california,6000,0.005,smart_trend,11,0.04105939069842812,0.25473852165858735,0.04257258053813366,0.09246824060740044,164
california,6000,0.005,smart_meta,16,0.02372062874736669,0.25473852165858735,0.04257258053813366,0.09246824060740044,164
california,6000,0.005,param,11,0.04105939069842812,0.25473852165858735,0.04257258053813366,0.09246824060740044,164
california,300,0.0005,early,13,0.0,0.3304806855919864,0.12303715298662625,0.0,165
california,300,0.0005,smart_trend,12,0.0,0.3304806855919864,0.12303715298662625,0.0,165
california,300,0.0005,smart_meta,12,0.0,0.3304806855919864,0.12303715298662625,0.0,165
california,300,0.0005,param,12,0.0,0.3304806855919864,0.12303715298662625,0.0,165
california,800,0.003,early,12,0.1911660327718836,0.05657742961490786,0.0094938822252459,0.23116633530360348,166
california,800,0.003,smart_trend,11,0.1911660327718836,0.05657742961490786,0.0094938822252459,0.23116633530360348,166
california,800,0.003,smart_meta,11,0.1911660327718836,0.05657742961490786,0.0094938822252459,0.23116633530360348,166
california,800,0.003,param,11,0.1911660327718836,0.05657742961490786,0.0094938822252459,0.23116633530360348,166
california,300,0.0003,early,58,0.01936319788002716,0.03536504489339143,0.011328987438589759,0.1593496209441601,167
california,300,0.0003,smart_trend,29,0.05003636554281421,0.03536504489339143,0.011328987438589759,0.1593496209441601,167
california,300,0.0003,smart_meta,33,0.043715528992345654,0.03536504489339143,0.011328987438589759,0.1593496209441601,167
california,300,0.0003,param,22,0.06896293860276259,0.03536504489339143,0.011328987438589759,0.1593496209441601,167
california,6000,0.0003,early,60,0.016097352893515215,0.02347560913312008,0.010692481520086798,0.17609945017558193,168
california,6000,0.0003,smart_trend,29,0.042838943063856605,0.02347560913312008,0.010692481520086798,0.17609945017558193,168
california,6000,0.0003,smart_meta,22,0.05450394158635752,0.02347560913312008,0.010692481520086798,0.17609945017558193,168
california,6000,0.0003,param,11,0.08631835816485078,0.02347560913312008,0.010692481520086798,0.17609945017558193,168
california,2000,0.0003,early,89,0.02343866472208722,0.004800748817386458,0.0024358860380249807,0.1937607058931925,169
california,2000,0.0003,smart_trend,34,0.07023280143365074,0.004800748817386458,0.0024358860380249807,0.1937607058931925,169
california,2000,0.0003,smart_meta,32,0.07317250040512069,0.004800748817386458,0.0024358860380249807,0.1937607058931925,169
california,2000,0.0003,param,11,0.15450961327652113,0.004800748817386458,0.0024358860380249807,0.1937607058931925,169
california,6000,0.003,early,38,0.01992524331074197,0.14190848256062294,0.03388546073281604,0.09544007724191927,170
california,6000,0.003,smart_trend,18,0.03553235246456388,0.14190848256062294,0.03388546073281604,0.09544007724191927,170
california,6000,0.003,smart_meta,18,0.03553235246456388,0.14190848256062294,0.03388546073281604,0.09544007724191927,170
california,6000,0.003,param,11,0.05163084922836425,0.14190848256062294,0.03388546073281604,0.09544007724191927,170
california,800,0.0003,early,61,0.004793197784704661,0.05379286488342194,0.021837353679213013,0.12275692010283668,171
california,800,0.0003,smart_trend,14,0.0833927192656353,0.05379286488342194,0.021837353679213013,0.12275692010283668,171
california,800,0.0003,smart_meta,14,0.0833927192656353,0.05379286488342194,0.021837353679213013,0.12275692010283668,171
california,800,0.0003,param,11,0.09309126178424698,0.05379286488342194,0.021837353679213013,0.12275692010283668,171
california,6000,0.001,early,26,0.006386680583755133,0.08095619851192548,0.03700281745544604,0.06742687568070105,172
california,6000,0.001,smart_trend,14,0.01990260421134915,0.08095619851192548,0.03700281745544604,0.06742687568070105,172
california,6000,0.001,smart_meta,13,0.01990260421134915,0.08095619851192548,0.03700281745544604,0.06742687568070105,172
california,6000,0.001,param,11,0.026014589112261288,0.08095619851192548,0.03700281745544604,0.06742687568070105,172
california,800,0.005,early,6,0.18747278541946677,1.1051678299873715,0.315474356969761,1.4365303845602384,173
california,800,0.005,smart_trend,11,0.18747278541946677,1.1051678299873715,0.315474356969761,1.4365303845602384,173
california,800,0.005,smart_meta,13,0.18747278541946677,1.1051678299873715,0.315474356969761,1.4365303845602384,173
california,800,0.005,param,11,0.18747278541946677,1.1051678299873715,0.315474356969761,1.4365303845602384,173
california,300,0.005,early,6,0.0,3.490050152341663,2.0527478288452943,0.30858360992157774,174
california,300,0.005,smart_trend,11,0.0,3.490050152341663,2.0527478288452943,0.30858360992157774,174
california,300,0.005,smart_meta,18,0.0,3.490050152341663,2.0527478288452943,0.30858360992157774,174
california,300,0.005,param,11,0.0,3.490050152341663,2.0527478288452943,0.30858360992157774,174
california,2000,0.0005,early,36,0.005017277207431281,0.10915207544993877,0.03248210271284949,0.14854821500348792,175
california,2000,0.0005,smart_trend,22,0.027627493875527875,0.10915207544993877,0.03248210271284949,0.14854821500348792,175
california,2000,0.0005,smart_meta,19,0.03437165775401074,0.10915207544993877,0.03248210271284949,0.14854821500348792,175
california,2000,0.0005,param,11,0.05830237734374255,0.10915207544993877,0.03248210271284949,0.14854821500348792,175
california,800,0.0005,early,14,0.0,0.16486079246454488,0.05090487900443833,0.0,176
california,800,0.0005,smart_trend,13,0.0,0.16486079246454488,0.05090487900443833,0.0,176
california,800,0.0005,smart_meta,14,0.0,0.16486079246454488,0.05090487900443833,0.0,176
california,800,0.0005,param,15,0.0,0.16486079246454488,0.05090487900443833,0.0,176
california,300,0.003,early,9,0.0,0.5543554722754178,0.36524936526177354,0.0,177
california,300,0.003,smart_trend,11,0.0,0.5543554722754178,0.36524936526177354,0.0,177
california,300,0.003,smart_meta,11,0.0,0.5543554722754178,0.36524936526177354,0.0,177
california,300,0.003,param,11,0.0,0.5543554722754178,0.36524936526177354,0.0,177
california,300,0.005,early,7,0.0,0.8481786516197394,0.3949208754778927,0.0,178
california,300,0.005,smart_trend,11,0.0,0.8481786516197394,0.3949208754778927,0.0,178
california,300,0.005,smart_meta,11,0.0,0.8481786516197394,0.3949208754778927,0.0,178
california,300,0.005,param,11,0.0,0.8481786516197394,0.3949208754778927,0.0,178
california,2000,0.001,early,139,0.0,0.0027961142567793917,0.0017269905078166274,0.13669521729072193,179
california,2000,0.001,smart_trend,32,0.05219947191321839,0.0027961142567793917,0.0017269905078166274,0.13669521729072193,179
california,2000,0.001,smart_meta,39,0.04472077649727857,0.0027961142567793917,0.0017269905078166274,0.13669521729072193,179
california,2000,0.001,param,18,0.09143531890150325,0.0027961142567793917,0.0017269905078166274,0.13669521729072193,179
california,800,0.0005,early,9,0.0,0.578712229944343,0.20537307194891177,0.0,180
california,800,0.0005,smart_trend,11,0.0,0.578712229944343,0.20537307194891177,0.0,180
california,800,0.0005,smart_meta,11,0.0,0.578712229944343,0.20537307194891177,0.0,180
california,800,0.0005,param,11,0.0,0.578712229944343,0.20537307194891177,0.0,180
california,300,0.0005,early,32,0.0,0.042835579573537785,0.009864670848471088,0.16411426443389204,181
california,300,0.0005,smart_trend,27,0.0,0.042835579573537785,0.009864670848471088,0.16411426443389204,181
california,300,0.0005,smart_meta,29,0.0,0.042835579573537785,0.009864670848471088,0.16411426443389204,181
california,300,0.0005,param,33,0.0,0.042835579573537785,0.009864670848471088,0.16411426443389204,181
california,800,0.0005,early,12,0.0,0.42991238543289256,0.19738373912340124,0.0,182
california,800,0.0005,smart_trend,11,0.0,0.42991238543289256,0.19738373912340124,0.0,182
california,800,0.0005,smart_meta,11,0.0,0.42991238543289256,0.19738373912340124,0.0,182
california,800,0.0005,param,11,0.0,0.42991238543289256,0.19738373912340124,0.0,182
california,6000,0.003,early,22,0.0,0.17446886819086604,0.04227301495381164,0.12870713911317244,183
california,6000,0.003,smart_trend,11,0.02089650833595469,0.17446886819086604,0.04227301495381164,0.12870713911317244,183
california,6000,0.003,smart_meta,11,0.02089650833595469,0.17446886819086604,0.04227301495381164,0.12870713911317244,183
california,6000,0.003,param,11,0.02089650833595469,0.17446886819086604,0.04227301495381164,0.12870713911317244,183
california,2000,0.001,early,49,0.03354366248200791,0.058910358800638885,0.011920102348846063,0.2054921046707331,184
california,2000,0.001,smart_trend,21,0.0702673320178826,0.058910358800638885,0.011920102348846063,0.2054921046707331,184
california,2000,0.001,smart_meta,23,0.0702673320178826,0.058910358800638885,0.011920102348846063,0.2054921046707331,184
california,2000,0.001,param,11,0.1095349690678411,0.058910358800638885,0.011920102348846063,0.2054921046707331,184
california,300,0.0003,early,140,0.0,0.0,0.00010351966175239944,0.425214798012849,185
california,300,0.0003,smart_trend,11,0.49842117303897737,0.0,0.00010351966175239944,0.425214798012849,185
california,300,0.0003,smart_meta,123,0.019953291963358044,0.0,0.00010351966175239944,0.425214798012849,185
california,300,0.0003,param,11,0.49842117303897737,0.0,0.00010351966175239944,0.425214798012849,185
california,6000,0.005,early,16,0.006885288874908246,35.38656321275123,1.121106954096326,0.025691665140235243,186
california,6000,0.005,smart_trend,13,0.006885288874908246,35.38656321275123,1.121106954096326,0.025691665140235243,186
california,6000,0.005,smart_meta,20,0.005656128761665102,35.38656321275123,1.121106954096326,0.025691665140235243,186
california,6000,0.005,param,13,0.006885288874908246,35.38656321275123,1.121106954096326,0.025691665140235243,186
california,800,0.0005,early,9,0.0,1.2086072501965999,0.4563827241898824,0.16801967307430066,187
california,800,0.0005,smart_trend,11,0.0,1.2086072501965999,0.4563827241898824,0.16801967307430066,187
california,800,0.0005,smart_meta,11,0.0,1.2086072501965999,0.4563827241898824,0.16801967307430066,187
california,800,0.0005,param,11,0.0,1.2086072501965999,0.4563827241898824,0.16801967307430066,187
california,2000,0.0003,early,53,0.026993718245684306,0.02242733029920424,0.010129405836784316,0.16575534414326254,188
california,2000,0.0003,smart_trend,28,0.06079749206439988,0.02242733029920424,0.010129405836784316,0.16575534414326254,188
california,2000,0.0003,smart_meta,17,0.08174478347488723,0.02242733029920424,0.010129405836784316,0.16575534414326254,188
california,2000,0.0003,param,11,0.10805129781616096,0.02242733029920424,0.010129405836784316,0.16575534414326254,188
california,2000,0.003,early,18,0.006342427102099979,7.316280849453114,0.3324378779784046,0.08442260905023957,189
california,2000,0.003,smart_trend,16,0.006342427102099979,7.316280849453114,0.3324378779784046,0.08442260905023957,189
california,2000,0.003,smart_meta,16,0.006342427102099979,7.316280849453114,0.3324378779784046,0.08442260905023957,189
california,2000,0.003,param,11,0.03471677295128073,7.316280849453114,0.3324378779784046,0.08442260905023957,189
california,6000,0.001,early,42,0.011791396189005598,0.048346375385166174,0.022865876089627847,0.1462430587258089,190
california,6000,0.001,smart_trend,24,0.02578748319940527,0.048346375385166174,0.022865876089627847,0.1462430587258089,190
california,6000,0.001,smart_meta,22,0.02578748319940527,0.048346375385166174,0.022865876089627847,0.1462430587258089,190
california,6000,0.001,param,16,0.03911850496153746,0.048346375385166174,0.022865876089627847,0.1462430587258089,190
california,800,0.003,early,10,0.0,0.3978800486082781,0.09584689401511212,0.0,191
california,800,0.003,smart_trend,11,0.0,0.3978800486082781,0.09584689401511212,0.0,191
california,800,0.003,smart_meta,11,0.0,0.3978800486082781,0.09584689401511212,0.0,191
california,800,0.003,param,11,0.0,0.3978800486082781,0.09584689401511212,0.0,191
california,2000,0.0005,early,62,0.015442963767908657,0.023327098156056048,0.012314640756251119,0.1461691120641873,192
california,2000,0.0005,smart_trend,26,0.060068060281963986,0.023327098156056048,0.012314640756251119,0.1461691120641873,192
california,2000,0.0005,smart_meta,21,0.0717515752047051,0.023327098156056048,0.012314640756251119,0.1461691120641873,192
california,2000,0.0005,param,11,0.0983802558456538,0.023327098156056048,0.012314640756251119,0.1461691120641873,192
california,300,0.005,early,22,0.08496110841030624,0.0241218446243725,0.006280969343009548,0.1312549988374313,193
california,300,0.005,smart_trend,20,0.08496110841030624,0.0241218446243725,0.006280969343009548,0.1312549988374313,193
california,300,0.005,smart_meta,20,0.08496110841030624,0.0241218446243725,0.006280969343009548,0.1312549988374313,193
california,300,0.005,param,14,0.09619324735241686,0.0241218446243725,0.006280969343009548,0.1312549988374313,193
california,6000,0.0003,early,6,0.3629737529430829,1.0207331120064411,0.3876566336969697,1.0109058135618445,194
california,6000,0.0003,smart_trend,32,0.0,1.0207331120064411,0.3876566336969697,1.0109058135618445,194
california,6000,0.0003,smart_meta,11,0.3629737529430829,1.0207331120064411,0.3876566336969697,1.0109058135618445,194
california,6000,0.0003,param,11,0.3629737529430829,1.0207331120064411,0.3876566336969697,1.0109058135618445,194
california,300,0.0003,early,86,0.0,0.006725968394733273,0.00016405024819100104,0.18588373067977249,195
california,300,0.0003,smart_trend,11,0.18112776077859438,0.006725968394733273,0.00016405024819100104,0.18588373067977249,195
california,300,0.0003,smart_meta,43,0.06334839429208727,0.006725968394733273,0.00016405024819100104,0.18588373067977249,195
california,300,0.0003,param,11,0.18112776077859438,0.006725968394733273,0.00016405024819100104,0.18588373067977249,195
california,800,0.003,early,6,0.17755583516829188,0.9747597302538202,0.2473822802439741,1.0981813040195256,196
california,800,0.003,smart_trend,11,0.17755583516829188,0.9747597302538202,0.2473822802439741,1.0981813040195256,196
