task,horizon,trend,param
california,3,0.009897558557898362,0.017037928079877553
california,4,0.016515407623201535,0.011874263297388169
california,5,0.015641625445824796,0.014202229854440038
california,6,0.015172899275670185,0.016125140488530837
california,7,0.017798173148642307,0.014954051152794853
california,8,0.013888604394940513,0.020317804507497466
california,9,0.01341462072582083,0.02224597283308782
california,10,0.01575918987144037,0.02135558839219289
california,1,0.014096587885166288,0.07860616172733383
california,2,0.10625263971630754,0.17635257880247981
california,3,0.0918996560488736,0.1676284709255002
california,4,0.12011884237316989,0.2014917159779612
california,5,0.09458499645671709,0.18160791472388452
california,6,0.1457019629940295,0.2383772859021935
california,7,0.11729030871096682,0.21561896669118272
california,8,0.13595256006215503,0.23993491994060615
california,9,0.07649353226196014,0.18612973866134325
california,10,0.11832503525114574,0.2336151451895404
california,1,0.04295332492648155,0.033460015777514715
california,2,0.04333447986123266,0.04531974733511703
california,3,0.09746866703673307,0.004131569344968744
california,4,0.07495204175846813,0.04027674034425697
california,5,0.13196403730057835,0.0024460356293540104
california,6,0.1419021272084376,0.0025446054858776507
california,7,0.22996149626768012,0.06996700562478572
california,8,0.21673033453754206,0.0405888873989146
california,9,0.26007647967228037,0.06720807073584337
california,10,0.2571148389980998,0.04695804141788567
california,1,0.06966848531294624,0.016035153507487063
california,2,0.06268615817212704,0.018690391593751406
california,3,0.13523245185168317,0.02533353291493999
california,4,0.16070483989698817,0.021531938190083446
california,5,0.2642985070936765,0.09512657336419952
california,6,0.26660164350098425,0.06673125397731482
california,7,0.3254820867731684,0.09423853748080983
california,8,0.33805474423643367,0.07478717732400493
california,9,0.42715817519340643,0.13123873613697276
california,10,0.4230292345540393,0.0938522591484461
california,1,0.047018600914201014,0.026162888121929056
california,2,0.046963296194151065,0.022414855533119622
california,3,0.1250292706254843,0.0960582189168567
california,4,0.10180471426743705,0.06770706901916512
california,5,0.13515746477426613,0.09525422506746306
california,6,0.1222024294721763,0.07583868946322078
california,7,0.18577816766379399,0.13232226154476306
california,8,0.15612153425907188,0.09496421156016849
california,9,0.23406392053195074,0.16461755068920872
california,10,0.2394102422574174,0.16110804740717413
california,1,0.06697033881782669,0.08741029047885372
california,2,0.03265014684627285,0.05868498855178816
california,3,0.05490726173959538,0.0858945903562517
california,4,0.030856590823999046,0.06617600101527153
california,5,0.08333669340211017,0.12238902435820814
california,6,0.0425844243838815,0.08479103234587128
california,7,0.10943117504325371,0.15423323073812314
california,8,0.10368186115521387,0.15053967128885248
california,9,0.10124690703657069,0.14963925902085157
california,10,0.0815640317763837,0.1309875608947415
california,1,0.012738293965037183,0.03729982252040682
california,2,0.020831197878844566,0.010731559959563533
california,3,0.02213008377098121,0.05995748708474372
california,4,0.028141006175532876,0.015265414199350175
california,5,0.029186923555553995,0.07753416297864814
california,6,0.013918788739228728,0.06661279845872366
california,7,0.0019650136923002126,0.058452840059972005
california,8,0.027236682496172195,0.032530259098030104
california,9,0.028547974888962747,0.0340189865242329
california,10,0.01599242238899072,0.0489286062969848
california,1,0.045939249843841325,0.04696633180076424
california,2,0.0013538719086572146,0.0009130951041279616
california,3,0.058952026016445204,0.061838638508005875
california,4,0.04666185939413549,0.049596794781421434
california,5,0.03768605254122252,0.040143047254539876
california,6,0.011462324546765584,0.012956620319937691
california,7,0.0131290003479905,0.013214070782157368
california,8,0.028662521041978077,0.026927056338440614
california,9,0.07602859089363102,0.07209372039448901
california,10,0.03763833755257381,0.03115507133375613
california,1,0.06667305361416681,0.05102988643331856
california,2,0.060750042680921566,0.037889127810527536
california,3,0.05814139151707299,0.027562370048208277
california,4,0.038284819211680525,0.0004693065921910241
california,5,0.04631865070196983,0.0010279736862642231
california,6,0.06821932708502187,0.011898981306562681
california,7,0.12195255262573922,0.05631029947237956
california,8,0.0899294549737464,0.014647282306495731
california,9,0.12834087554088758,0.04312833019679136
california,10,0.1286735802958935,0.03326537982335094
california,1,0.01497336785343244,0.010113022339507711
california,2,0.04719465684840877,0.019063442322618376
california,3,0.051525542047703404,0.020715762936346582
california,4,0.041989582354235305,0.008830962853996155
california,5,0.0006210735031018333,0.034589553204964034
california,6,0.04500888784467851,0.00801347707546954
california,7,0.018962183967121342,0.019577444057762988
california,8,0.030994195901699273,0.008873079861543752
california,9,0.06180594610486668,0.0208059886366688
california,10,0.05464410437221847,0.012686982763366616
california,1,0.0035968192228834676,0.019035574739724514
california,2,0.021060483338529595,0.007057403411507547
california,3,0.07035669661184109,0.03645137365449362
california,4,0.03389658669244251,0.00606840968279204
california,5,0.06787099499217779,0.021600871600988787
california,6,0.06376668747977787,0.01097013202518499
california,7,0.0408826416987885,0.018639878131679066
california,8,0.05597218785361473,0.010456198005124269
california,9,0.06520061312764493,0.008295841082058738
california,10,0.10050461875054097,0.01979385187729108
california,1,0.05531663642323085,0.0404430835351167
california,2,0.02487694965375162,0.0018920013715224583
california,3,0.06487178110340625,0.025951583787093162
california,4,0.06678789674092578,0.015485033653755665
california,5,0.04992427410985575,0.013970578031639433
california,6,0.07103424341460134,0.0056419346384113415
california,7,0.08628309183855089,0.003345670883713225
california,8,0.1276075206113663,0.024871266443983405
california,9,0.1190246426156407,0.0030407809032259496
california,10,0.11694871285181425,0.012409494060230909
california,1,0.02607301502689555,0.02073948926884092
california,2,0.014067314241655993,0.010068571018532249
california,3,0.016718124812173118,0.019579213148810105
california,4,0.009529971930186606,0.011430985419872405
california,5,0.008202939928996133,0.00930384938602476
california,6,0.019199672421060184,0.018754759238335
california,7,0.0033050219974245553,0.003223756623593175
california,8,0.01930276818401008,0.01881226896245351
california,9,0.002889868397896296,0.002095483544258884
california,10,0.009763343796869063,0.008759974967243896
california,1,0.03143858813563819,0.02329302009696502
california,2,0.024903584335460766,0.015264327290323142
california,3,0.02422970141607946,0.013248877467435732
california,4,0.0025197618521677744,0.014705523206652818
california,5,0.02063808164812605,0.007370097597030689
california,6,0.03728897691652066,0.02304898721651698
california,7,0.021529226212216035,0.006416223051610691
california,8,0.02905585069299789,0.013158744576563148
california,9,0.03349146138920019,0.01689010788932125
california,10,0.04592257102579777,0.028688692965973164
california,1,0.010801816310729953,0.00901161981896702
california,2,0.047679212970325825,0.019060635148734163
california,3,0.03464930286138065,0.0029051049672607836
california,4,0.028126340984334683,0.01848167350723435
california,5,0.05401402507998795,0.0017537367088363992
california,6,0.05661533399055474,0.008407829316401738
california,7,0.062307656685701075,0.012057111976678695
california,8,0.06000448044045206,0.023779580703915722
california,9,0.0691671586249999,0.024106206845648955
california,10,0.08277922177571796,0.020046542880786025
california,1,0.019819285199651936,0.003967775207980231
california,2,0.03313162216740466,0.019571178491858333
california,3,0.01403331316245807,0.002868244928786887
california,4,0.018221379342598033,0.009545608586363412
california,5,0.019318431738158455,0.013216527749924272
california,6,0.028410983074114143,0.02495909374466817
california,7,0.026037679980273058,0.025304370402603013
california,8,0.019214991920261673,0.021261999483647674
california,9,0.009239770636795711,0.014122684928723341
california,10,0.07075036066012509,0.06298148565660146
california,1,0.01575975070430462,0.0006626434771891986
california,2,0.008233126223522768,0.007292762599755833
california,3,0.0037975155273204616,0.010919731255051027
california,4,0.008633594109277115,0.022621450995280033
california,5,0.009598849316077919,0.022928801228048527
california,6,0.006114719556708501,0.01885124543273925
california,7,0.0005219434261155764,0.011679315999544875
california,8,0.07717351642239449,0.06545506387668197
california,9,0.004156787360256651,0.015439751219607755
california,10,0.002536747301637414,0.008353408576250677
california,1,0.0012090791005983563,0.010229020367976332
california,2,0.010413657141591983,0.02191766994227988
california,3,0.008152380752788835,0.022212867674336112
california,4,0.0014417193978154667,0.018124022533948195
california,5,0.00842147518061256,0.010941614289227415
california,6,0.08829957977249543,0.06620248444764215
california,7,0.010195807585448234,0.014683323299805111
california,8,0.02011587384294625,0.007588638588220255
california,9,0.010012588065088842,0.02055642492063272
california,10,0.03875219431605295,0.005283376541277555
california,1,0.0025363597871185567,0.019630653526376753
california,2,0.009522104540407417,0.015498586950078249
california,3,0.019660382517150854,0.008276001303157924
california,4,0.09981357050734921,0.06890541559044515
california,5,0.02198488171861743,0.011945755752492699
california,6,0.03218003137443086,0.004818946505489827
california,7,0.02235182899488894,0.01775695808468363
california,8,0.05136651864416846,0.008110422559759802
california,9,0.03485923191049023,0.011578083870634635
california,10,0.022542027398218013,0.027107173172898423
california,1,0.011645216913123091,0.005629882066657155
california,2,0.09330534383970103,0.07159165212716738
california,3,0.016983593987348892,0.009222202078682537
california,4,0.02868568257954197,0.002060705445821544
california,5,0.020364419136379625,0.014966496126052485
california,6,0.0508860477220388,0.01093079487107664
california,7,0.03588569992474006,0.008729963214530697
california,8,0.0250754343488475,0.024233325041592244
california,9,0.027983200847229855,0.02604827198895142
california,10,0.07536825408146346,0.01658723125756393
california,1,0.08133030378265114,0.013792824023722167
california,2,0.07463676912075708,0.0066901835504498425
california,3,0.08796658649421844,0.01965060960616366
california,4,0.06245351183885828,0.006195997210882429
california,5,0.08246241356645595,0.01351175043557113
california,6,0.09828123307264752,0.029058650795700896
california,7,0.10038202050456418,0.03091391599622677
california,8,0.058005521200629594,0.011684271140213205
california,9,0.047100566874587725,0.022789392656014252
california,10,0.03075566321081782,0.039315032011965755
california,1,0.01332981737346136,0.018376127371613895
california,2,0.0121832572818988,0.007483900073298032
california,3,0.00782564444569887,0.012211421833390978
california,4,0.023644463951890446,0.027746824381880104
california,5,0.025745251383807104,0.029591456390018072
california,6,0.016631247920127486,0.013016559057703967
california,7,0.02753620224616936,0.02413076027004448
california,8,0.04388110590993926,0.040664783615532586
california,9,0.0029740169945759796,7.137681125994934e-05
california,10,0.039937270453481076,0.03704636373190656
california,1,0.014688446898064532,0.011584752691070734
california,2,0.02518681157472297,0.027114419811012685
california,3,0.021967144177106487,0.028953743482515067
california,4,0.025729809956361243,0.013659182360714816
california,5,0.04195521911193618,0.024777923516696578
california,6,0.06362057760523922,0.04131614223211849
california,7,0.028033943519409073,0.000583856924656158
california,8,0.07031765180784731,0.03770517516472584
california,9,0.05528932691094252,0.017499324267644525
california,10,0.06343219726068083,0.020450982052386765
california,1,0.0002625984289895821,0.02682460099407531
california,2,0.04500248359383041,0.015805931841246075
california,3,0.0582708237807786,0.02694097138304005
california,4,0.07697911330545475,0.04349426960881384
california,5,0.0384354102509977,0.0027759294287001126
california,6,0.07776204957080904,0.039910137852627904
california,7,0.059776655705277425,0.019716196779955036
california,8,0.06496245708638883,0.022678853963785484
california,9,0.0322428195913725,0.012277148627372256
california,10,0.030996205906914147,0.015772101942790957
california,1,0.010904954326041872,0.027502162912380904
california,2,0.027249857989811773,0.0440595184747741
california,3,0.013657230925551508,0.003344934409764137
california,4,0.023306022533353593,0.04048261849343514
california,5,0.0029572428069156637,0.020291892150069678
california,6,0.005779658327120828,0.023257521466213547
california,7,0.029303365028801744,0.011695734396293631
california,8,0.03291336457416633,0.015188150281250626
california,9,0.03276138282853873,0.014929624771611293
california,10,0.01416878027064835,0.003759518186624168
california,1,0.04090708891536328,6.106678450344724e-05
california,2,0.003943835456458181,0.037056021989500296
california,3,0.024292615182896108,0.01684626658360802
california,4,0.021470199662690946,0.019794321406406162
california,5,0.05655322301861352,0.015175158978803727
california,6,0.0601632225639781,0.018682547271700458
california,7,0.060011240818350506,0.018437833505174146
california,8,0.04141863826046012,0.0002385729971485768
california,9,0.03066841208356706,0.011064534621564067
california,10,0.01680511638920104,0.024996274087285664
california,1,0.020348779726437928,0.01523986529681434
california,2,0.017526364206232763,0.018180254661172342
california,3,0.05260938756215534,0.016796288058621413
california,4,0.056219387107519926,0.020310180488448324
california,5,0.05606740536189232,0.020071454542252877
california,6,0.03747480280400194,0.0014005585480224962
california,7,0.02672457662710888,0.009420333588482719
california,8,0.01286128093274286,0.023347410847196343
california,9,0.003814796743323155,0.03245146289493069
california,10,0.0078763472799366,0.02844187186017075
california,1,0.03332470701065434,0.01813268901136609
california,2,0.03517639021075061,0.021651716189823905
california,3,0.03326609211985478,0.02141771174076486
california,4,0.01291517321669609,0.002751155694502491
california,5,0.00040663069453479567,0.008065748587519727
california,6,0.015214981345099535,0.021989162740142298
california,7,0.02601978187978747,0.031089851064729675
california,8,0.02371654768844226,0.027077172178429216
california,9,0.004876063802804565,0.0032296918943723815
california,10,0.007984821164947095,0.007912605594645291
california,1,0.007331593614465774,0.019920752007279302
california,2,0.03310380804119433,0.001249302084711845
california,3,0.05103364608692549,0.009572099440651025
california,4,0.07207655365012969,0.023499644970766852
california,5,0.08830264970838757,0.03260412735032708
california,6,0.09142071104061229,0.028594931656653264
california,7,0.06824939507293526,0.0017087355744431223
california,8,0.08653157556425686,0.009436495096078988
california,9,0.07914126323890251,0.005094918158045654
california,10,0.08406244411370654,0.007318585408352156
california,1,0.01660346155975488,0.010329966072886474
california,2,0.03631999263698272,0.024259699902755817
california,3,0.05121971220926432,0.03336619379224919
california,4,0.05301139705551269,0.029358846524220102
california,5,0.028513704601859376,0.000943122655250949
california,6,0.045469508607204626,0.010203667471989851
california,7,0.03675281979587399,0.004326314011330546
california,8,0.040347624184701676,0.006548667079917141
california,9,0.06965899060363027,0.01694205104591352
california,10,0.05845456723042529,8.617368904193189e-05
california,1,0.009046484189419704,0.03219765274342422
california,2,0.004984933652806258,0.028187462871302006
california,3,0.025365994183708874,0.0021171172604931327
california,4,0.014263425561225448,0.009027275387323489
california,5,0.02883334975541798,0.005504906935817731
california,6,0.031091780749452114,0.007729279782193614
california,7,0.007633649713385328,0.015759585220939325
california,8,0.024691308469452136,0.0012703392983420272
california,9,0.02675520958946084,0.003309213128889138
california,10,0.03178678984976581,0.008318208840621875
california,1,0.030350927836515135,0.004015648333800964
california,2,0.019248359214031705,0.007125092620377475
california,3,0.03381828340822424,0.007410437675656594
california,4,0.036076714402258375,0.009637879202241281
california,5,0.012618583366191587,0.013848173853259862
california,6,0.029676242122258393,0.003184326704442869
california,7,0.0317401432422671,0.005225559874290761
california,8,0.03677172350257207,0.010236715938989284
california,9,0.031059204178454373,0.004505794078991196
california,10,0.040325020378314126,0.013755029291606482
california,1,0.012222490410705724,0.0075025348508352884
california,2,0.012133487621253053,0.009730119790972585
california,3,0.013672077198300539,0.013755801957526823
california,4,0.0010381477742794603,0.0032768187920547537
california,5,0.0007546151108013611,0.005318161952447347
california,6,0.0034387615876195253,0.010329418648161077
california,7,0.004621191519985059,0.004598588834764907
california,8,0.0022971908963878903,0.013847908222950029
california,9,0.0006327762001285813,0.013250512128741352
california,10,0.014191029157196371,0.0020263023516466534
california,1,0.03177366264453959,0.014240123869911412
california,2,0.02303153549694567,0.002791860393609712
california,3,0.02928316598540977,0.004832620993472427
california,4,0.0325671173335776,0.009843344612826132
california,5,0.04659516826616819,0.004112027116972402
california,6,0.045644883674781235,0.013360900451418436
california,7,0.05454294859628371,0.01276309646779066
california,8,0.07406929937833757,0.001538513779312916
california,9,0.06173736931435036,0.022173570342180874
california,10,0.07611408673704907,0.016101203754355822
california,1,0.0020639011200087073,0.005138757129783208
california,2,0.007095481380313678,0.010149819349490618
california,3,0.0013829620561959792,0.004418811644572623
california,4,0.010648778256055735,0.013667968347976392
california,5,0.01006624494302607,0.013070423508239035
california,6,0.0011445742305549137,0.0018460777593085277
california,7,0.019502887441905117,0.02248135091528733
california,8,0.013441701627679286,0.016409182281672607
california,9,0.024410245758327644,0.027367830021573534
california,10,0.029277506583340503,0.032226173414153444
california,1,0.006250094916912897,0.004028411093320283
california,2,0.0024781456901515828,0.013277203963718249
california,3,0.00135803678432672,0.012679326380412713
california,4,0.010390357982049462,0.0014546763853799708
california,5,0.00971952809761529,0.02208967140946965
california,6,0.0031207666905942633,0.016017248567701106
california,7,0.013551735228447425,0.026975664010650602
california,8,0.017881420460665005,0.03183379516911144
california,9,0.01045937178270882,0.02494109290226076
california,10,0.017125232354791804,0.03213711155294003
california,1,0.004802894784158388,0.012255719705727773
california,2,0.020234075428868094,0.0010307315122380716
california,3,0.0038069752275367097,0.021665417259255245
california,4,0.014088522512891262,0.015592711645355566
california,5,0.0073403398533716255,0.026550868600130176
california,6,0.0066934404994874915,0.0314087635137828
california,7,0.0177982750557772,0.024515845371305647
california,8,0.014815200362027665,0.031711666794774246
california,9,0.034555192364983486,0.016185170200993453
california,10,0.05237612434440305,0.0025784087002294685
california,1,0.020586440811454873,0.021353531038930167
california,2,0.014464234136223966,0.015280612777996437
california,3,0.025371757405867168,0.026238575287049322
california,4,0.03017799736987487,0.031096292432182163
california,5,0.023232503423708726,0.024203211798090214
california,6,0.03037491872758183,0.03139888472074627
california,7,0.014794267334749572,0.015872252436122544
california,8,0.0011326759654535726,0.002265366970649822
california,9,0.024555729090700175,0.02574374542817224
california,10,0.02052995785411385,0.02177385819313619
california,1,0.00880725252375161,0.025410505904952165
california,2,0.011513221741867797,0.030267734165284294
california,3,0.0024674570498100616,0.023374206442931904
california,4,0.007509601607791572,0.030569470574309556
california,5,0.010171320530932275,0.015042464580592425
california,6,0.02593318264611979,0.001435237535946336
california,7,0.004610400266764779,0.024913303833878544
california,8,0.010736442249242695,0.020943131371341125
california,9,0.04350488001500258,0.009668908354797248
california,10,0.060269855453221735,0.024277008751340923
california,1,0.011646175438132256,0.022156068382113803
california,2,0.009204441626225345,0.02935069234181262
california,3,0.029485774511023712,0.013823100608247669
california,4,0.047848047372285825,0.00021533771940961875
california,5,0.029125675739005333,0.023692913900475763
california,6,0.037852128467557845,0.019722293219235104
california,7,0.07322097697939225,0.010890156344016156
california,8,0.092586363163686,0.02549863142467652
california,9,0.08834315765131251,0.016498052112943286
california,10,0.07826308411385328,0.0016601867633857187
california,1,0.01786789246160644,0.012729908024167562
california,2,0.03381672489967654,0.0008783716148169263
california,3,0.012680912843204127,0.02259873145402692
california,4,0.01899392514856471,0.0186276776842708
california,5,0.05194933323720711,0.011985168266427348
california,6,0.06890127899830893,0.026594006087181647
california,7,0.062244633062743436,0.017593758673978343
california,8,0.049751119102092276,0.0027561969586932158
california,9,0.03493938705536832,0.014399986384932222
california,10,0.07072109788150745,0.019036908244561307
california,1,0.02348407398625176,0.022355606141545643
california,2,0.019519323610670512,0.018384451889203988
california,3,0.011087822548192622,0.012228486080233587
california,4,0.02569150637951511,0.026837408155667496
california,5,0.016686598514170342,0.017837237876439968
california,6,0.0018448226237398444,0.0029997467657449347
california,7,0.015315171352763448,0.014156371959327157
california,8,0.01811827754359641,0.019280581801829157
california,9,0.019684150074305004,0.018518675937302012
california,10,0.024785277722239395,0.023616936675383438
california,1,0.030607146158863133,0.013036613145152866
california,2,0.04521082999018562,0.027645825490977473
california,3,0.036205922124840854,0.01864592106899063
california,4,0.021364146234410356,0.0038086734194513446
california,5,0.004204152257907065,0.013347222386231997
california,6,0.037637601154266925,0.020089935456818836
california,7,0.00016482646363449071,0.017709135471925163
california,8,0.005265954111568882,0.02280722523254588
california,9,0.01529324237695563,0.0022452793803187376
california,10,0.02290221671101193,0.00536618319638413
california,1,0.009004907865344764,0.017868456829731698
california,2,0.023846683755775266,0.003030974432831195
california,3,0.041006677732278556,0.014125136316586958
california,4,0.007573228835918699,0.019311824743582937
california,5,0.045375656453820114,0.01848742631668781
california,6,0.050476784101754504,0.023585680944191993
california,7,0.029917587613229994,0.0030238859678223266
california,8,0.022308613279173693,0.004587438554562067
california,9,0.03159433034147176,0.004696152892568147
california,10,0.0379702539992283,0.011070154049141167
california,1,0.017159993976503293,0.014508341319184577
california,2,0.016273454919856566,0.01892852646938911
california,3,0.021528972698044848,0.01887080992822016
california,4,0.02663010034597924,0.023969142623199963
california,5,0.006070903857454728,0.0034074190543382514
california,6,0.0015380704766015715,0.004203840160764256
california,7,0.0077476465856964934,0.005079811007023715
california,8,0.01412357024345304,0.011453866768797743
california,9,0.025873614059152294,0.0232022217105567
california,10,0.02606273563085903,0.023389816272615653
california,1,0.03486786950046575,0.018948997235487323
california,2,0.03703443903096448,0.024047345656948937
california,3,0.013540684425004307,0.003485636470169194
california,4,0.002997151973512345,0.004125609594019189
california,5,0.009348310918374748,0.0051580535973923276
california,6,0.012789676458695632,0.011532120350775018
california,7,0.021605162156959224,0.02328048533949635
california,8,0.018859725611230296,0.02346808908397312
california,9,0.006200490644083414,0.013742039966881092
california,10,0.013530298794457676,0.024005165567948954
california,1,0.027373849356519514,0.002749170845243235
california,2,0.041797476558570815,0.004862201879688563
california,3,0.03932641236426775,0.004421345475938658
california,4,0.03976514157450622,0.010795306306415642
california,5,0.03482975062680189,0.02254357444848067
california,6,0.04145528192309015,0.022731089655282956
california,7,0.057994611640796376,0.013004959605976753
california,8,0.054544898240981375,0.023268011235339954
california,9,0.05584874456040112,0.02877762849494777
california,10,0.0921062375037135,0.0006662874718069078
california,1,0.009285717062298065,0.004456471733205096
california,2,0.01566164072005461,0.010830437755201294
california,3,0.027411684535753864,0.022578710645331356
california,4,0.0276008061074606,0.0227662301941107
california,5,0.01787612925774938,0.013040104114965655
california,6,0.028140495525559382,0.023303159374102947
california,7,0.033651302074134644,0.028812779951913343
california,8,0.004208461998817272,0.0006311329817948416
california,9,0.00210488591101754,0.0069454514257785965
california,10,0.0014514108824169162,0.003390032601461145
california,1,0.011750043815699255,0.02233248405031958
california,2,0.01193916538740599,0.02251997292422752
california,3,0.0022144885376947686,0.01279381879448225
california,4,0.012478854805504773,0.02305684840568591
california,5,0.017989661354080033,0.028566445535029735
california,6,0.011453178721237339,0.0008774888339681699
california,7,0.01776652663107215,0.007191826870822694
california,8,0.014210229837637695,0.003636425953452028
california,9,0.004551677934244846,0.015124671221501258
california,10,0.005197336275900487,0.005374923575774629
california,1,0.015112395024912392,0.012091048807141111
california,2,0.010235746932303481,0.022354002437013624
california,3,0.010112658558929392,0.02786353007292711
california,4,0.04494321680944793,0.0015804678486812697
california,5,0.05664428289448384,0.007894863999004723
california,6,0.058475704276250554,0.004339516215927362
california,7,0.04510151467956918,0.014421532382256406
california,8,0.06023824706491561,0.004671740330816509
california,9,0.07086073710862946,0.0005637357457979281
california,10,0.11531372149314646,0.039629639500399785
california,1,0.002622049991401014,0.027337549384501246
california,2,0.0297095466410906,0.0021064984927507465
california,3,0.03891165110809966,0.008420940346878682
california,4,0.03824411087183937,0.0048656343732816345
california,5,0.022370959657131075,0.013895375981834475
california,6,0.03500873042445065,0.004145548953028982
california,7,0.04313225885013757,0.001089959110971642
california,8,0.08508628161662765,0.04015589211575257
california,9,0.034435507117555386,0.013383035002817734
california,10,0.03652607430674215,0.014180677365410286
california,1,0.006313347909834812,0.00879618634698624
california,2,0.002757051116400356,0.005240911312091277
california,3,0.016004856655482184,0.013520070732714174
california,4,0.006255842445336852,0.0037702178012974027
california,5,0.001021070576824174,0.0014653139600481941
california,6,0.03804419563249166,0.0405312686425639
california,7,0.015495335423754853,0.013007638647637773
california,8,0.016293524791742335,0.013805262875139276
california,9,0.0031658004650801973,0.0006770265235417055
california,10,0.010043893443599603,0.007554655600533876
california,1,0.018761907771882542,0.013723011479392467
california,2,0.009012893561737208,0.003973172663482049
california,3,0.0037781216932245296,0.001262346183173699
california,4,0.03528714451609131,0.04032828905080297
california,5,0.018252386540155208,0.01321062904711621
california,6,0.01905057590814269,0.014008263160104754
california,7,0.005922851581480553,0.0008800358496343845
california,8,0.01280094455999996,0.0077576731947747585
california,9,0.01126722607667046,0.006223541970969961
california,10,0.015006264335170072,0.009962206343999868
california,1,0.005234771868512678,0.0015111059325225232
california,2,0.044300038077828514,0.04057706331485285
california,3,0.009239492978418001,0.012961841505421075
california,4,0.010037682346405482,0.013759463473517192
california,5,0.0030900419802566545,0.0006312250552812325
california,6,0.003788050998262752,0.007508852242124717
california,7,0.0022543325149332522,0.005974711729148473
california,8,0.005993370773432864,0.009713367608503196
california,9,0.018042519058772865,0.014322868677587074
california,10,0.0015657880259848645,0.0021535484513291983
california,1,0.053539531056246516,0.013536807622171514
california,2,0.054337720424233994,0.014334457283995098
california,3,0.04120999609757186,0.0012062441911160847
california,4,0.048088089076091266,0.008083894535419564
california,5,0.04655437059276177,0.0065497751957247705
california,6,0.05029340885126138,0.01028845043252433
california,7,0.026257519019055646,0.01374776815772572
california,8,0.04273425005184365,0.002728665146712436
california,9,0.04665007219238548,0.00664421765987386
california,10,0.016676077676066013,0.023330021035155298
california,1,0.013127724326662137,0.0008358191802389438
california,2,0.00624963134814273,0.007713454737070639
california,3,0.00778334983147223,0.0061793218781032375
california,4,0.004044311572972617,0.009917984756130297
california,5,0.02808020140517835,0.014118245131055144
california,6,0.011603470372390345,0.002358177847910936
california,7,0.007687648231848512,0.00627372092429296
california,8,0.03766164274816798,0.023700526394620558
california,9,0.008808772401568476,0.005152114939584093
california,10,0.003558747430422613,0.0175194273105829
california,1,0.006377783968888941,0.006068440983291765
california,2,0.00748281119594877,0.009807100080506592
california,3,0.036362766513713944,0.014229133263350293
california,4,0.024730100966485383,0.0022472865555579046
california,5,0.02565834431150291,0.006162826743279052
california,6,0.06047640431338182,0.023811423215995397
california,7,0.03646759945234176,0.005041215704995051
california,8,0.028944145105910108,0.017408525870555826
california,9,0.026894019463079663,0.024302527045845058
california,10,0.057221498445970194,0.0011810585447504897
california,1,0.02403588983220573,0.014430059528195894
california,2,0.007559158799417729,0.0020463544813925484
california,3,0.0036433366588758944,0.005961889358020743
california,4,0.033617331175195365,0.024012365456460526
california,5,0.004764460828595858,0.004840269026426875
california,6,0.007603059003395231,0.01720757513546913
california,7,0.014497250131785117,0.02410157260329789
california,8,0.01098616336554597,0.0013820163754830418
california,9,0.02060474453461474,0.011000756553381959
california,10,0.010471191579138082,0.0008673476804169571
california,1,0.0039158221405418345,0.006114790924178422
california,2,0.026058172375777632,0.023859460186986856
california,3,0.002794697970821871,0.004993177681138177
california,4,0.015162217802812959,0.01736048688442038
california,5,0.022056408931202847,0.024254487180290763
california,6,0.003427004566128242,0.0012290992139388237
california,7,0.013045585735197011,0.010847837029985645
california,8,0.0029120327797203535,0.0007144259988347056
california,9,0.008971613004195321,0.006774134808709162
california,10,0.007095777146846732,0.00929313884218499
california,1,0.028852870346599505,0.0052067727391474005
california,2,0.041220390178590596,0.01757408619176832
california,3,0.04811458130698048,0.024468090370808167
california,4,0.022631167809649393,0.0010154924751330954
california,5,0.013012586640580621,0.010634227049130855
california,6,0.02314613959605728,0.0005008130559532693
california,7,0.01708655937158231,0.006560519159829322
california,8,0.03315394952262436,0.009506756962992692
california,9,0.012969531483840415,0.010677764368584577
california,10,0.013991278098454426,0.009656111322046468
california,1,0.002991195597699915,0.024200258264746866
california,2,0.026395213430321224,0.0012833290424579334
california,3,0.03991679013007996,0.010902067692778414
california,4,0.033686232705293355,0.000768657423929084
california,5,0.043648808460458294,0.006828366930292331
california,6,0.03148441384010629,0.009238906084288094
california,7,0.05557182740958021,0.010945618086536667
california,8,0.05845307632565625,0.009923967633356403
california,9,0.055139410702204364,0.002707393606732794
california,10,0.04243072115631024,0.013904212527554402
california,1,0.013047070603914008,0.011165747783351715
california,2,0.006342007083282509,0.0010323412781556409
california,3,0.015830076742602714,0.00709205422370144
california,4,0.003191176026405899,0.00897521564841333
california,5,0.026804083500035086,0.01120931139356248
california,6,0.029210826320266236,0.010187663563466355
california,7,0.025422654600969617,0.0029710919331337603
california,8,0.01223945895923076,0.013640512012189994
california,9,0.032636454666608125,0.0033280677858260315
california,10,0.02322969062361913,0.00950711905928527
california,1,0.004152117943344918,0.000690180052256602
california,2,0.012358612437405497,0.001910104112092098
california,3,0.02570915474317349,0.008415964624130055
california,4,0.04314339548041497,0.01782233382955137
california,5,0.06540565931452698,0.030926350505924103
california,6,0.08688813655053051,0.042170661603709796
california,7,0.11335934334525159,0.05737198768882853
california,8,0.1414841663768263,0.07324126814537546
california,9,0.1719372595170555,0.09049715389367882
california,10,0.2056302325202763,0.11009328783767681
california,1,0.010305509741608604,0.007204437557272901
california,2,0.02469471791469093,0.016210161833442423
